frame,t_s,x_px_filt,y_px_filt,x_mm,y_mm,angle_deg_raw,mm_per_px,angle_deg_unwrapped,angular_vel_dps
181,6.033333333333333,399.5894470214844,393.08685302734375,55.4985343085395,54.595396253797745,-30.018375396728516,0.1388888888888889,-27.795921325683594,-67.89752655029324
182,6.066666666666666,398.52020263671875,393.4731750488281,55.350028143988716,54.64905209011502,-31.293041229248047,0.1388888888888889,-30.08721084594727,-54.749304199218905
183,6.1,398.003662109375,393.7572021484375,55.278286404079864,54.688500298394096,-31.561809539794922,0.1388888888888889,-31.172991943359378,-39.46070709228528
184,6.133333333333334,398.0872497558594,394.0946960449219,55.28989579942492,54.735374450683594,-31.487468719482422,0.1388888888888889,-31.46681060791016,-23.82290954589849
185,6.166666666666667,398.34326171875,394.2415466308594,55.32545301649306,54.75577036539714,-31.50426483154297,0.1388888888888889,-31.60927886962891,-11.649645996093762
186,6.2,398.6421203613281,394.5124206542969,55.36696116129558,54.79339175754124,-31.487468719482422,0.1388888888888889,-31.766406250000003,-6.703482055664031
187,6.233333333333333,398.6480712890625,394.7316589355469,55.36778767903646,54.82384151882596,-32.0053825378418,0.1388888888888889,-32.028818511962896,32.84439239501964
188,6.266666666666667,399.1808166503906,394.3194580078125,55.44178009033203,54.76659138997396,-32.34744644165039,0.1388888888888889,-32.29023895263672,72.10566101074244
189,6.3,400.81939697265625,396.04888916015625,55.669360690646705,55.00679016113281,-32.799530029296875,0.1388888888888889,-25.99274520874024,73.048425292969
190,6.333333333333333,400.76190185546875,396.2550048828125,55.661375257703995,55.035417344835075,-32.81136703491211,0.1388888888888889,-19.59166870117188,74.62289886474638
