frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,pid_error,pid_output,ch1_voltage,ch2_voltage
1858,15.39183200000025,268.65157570955614,190.36924557487293,56.42510853979166,39.98340719137785,-6.636007703259409,0.2100308118080566,-0.1829576141761322,36.476581133892324,-6.544263190511658,0.07392257576549341,0.11938324095130821,0.14041689865483864,-7.847332649470633,,0.0,1.2,1.2
1859,15.396126800000275,268.65734735756484,190.38078261564206,56.4263207637084,39.98583032541645,-6.695072634401883,0.2100308118080566,-0.18174539025939396,36.47415799985372,-6.617579444742957,0.26256455112322247,-0.8984441847889685,0.9360246239750605,-8.020229197355635,6.695072634401883,0.34018533327962835,1.2,1.2
1860,15.408490799999527,268.6673733384147,190.41553867148863,56.428426528605456,39.993130168041155,-6.706885620630377,0.2100308118080566,-0.17963962536233424,36.46685815722902,-6.632242695589217,0.33956918675767717,-1.4422060371519239,1.4816428335441463,-3.9513705333728444,,0.0,1.2,1.2
1861,15.413143200000377,268.6856497921232,190.5113515562999,56.432265147014824,40.013253826019735,-6.709248217876076,0.2100308118080566,-0.17580100695296608,36.44673449925044,-6.635175345758469,0.5289780300409335,-2.442181993691716,2.498813847924257,0.635806191437287,,0.0,1.2,1.2
1862,15.424452700000074,268.7084378996909,190.6280591415164,56.43705135174685,40.03776601488691,-6.4139993017783405,0.2100308118080566,-0.17101480222093812,36.42222231038326,-6.576617588682945,0.5387864203198084,-2.596976614949176,2.6522779540074444,4.659556883446593,,0.0,1.2,1.2
1863,15.42864819999977,268.7272956321493,190.71921723899237,56.441012056603945,40.05691202410267,-6.650670954105669,0.2100308118080566,-0.16705409736384524,36.4030763011675,-6.505761750158465,0.5960496263974614,-3.2651080495466034,3.319066997266337,5.215167895163803,,0.0,1.2,1.2
1864,15.4400384999999,268.7452623235647,190.79178856267777,56.444785615387424,40.0721542381303,-6.4022838490242595,0.2100308118080566,-0.1632805385803664,36.38783408713987,-6.471046190429188,0.4828311874797958,-2.713520900349672,2.7561425275623255,5.851823269099528,,0.0,1.2,1.2
1865,15.444399500000145,268.75474362044196,190.8734117707964,56.44677697986754,40.08929762679384,-6.352606428007977,0.2100308118080566,-0.16128917410024712,36.37069069847634,-6.464103078483333,0.686322083732793,-2.9364447538817338,3.015583823278484,5.230336414777241,,0.0,1.2,1.2
1867,15.46811069999967,268.78398216048174,191.05037299519626,56.45291797416819,40.126464936413086,-6.535670419229695,0.2100308118080566,-0.15514817979960327,36.33352338885709,-6.403570168984788,0.8601218281428517,-2.9569687210172146,3.079524894577406,1.9512940230832914,,0.0,1.2,1.2
1868,15.473958399999901,268.8240930743001,191.1417512688186,56.46134250195982,40.14565718940361,-6.379283742049065,0.2100308118080566,-0.14672365200797088,36.31433113586657,-6.391463587085079,0.9673326706555319,-3.1409461661094293,3.286529372166798,3.326734755176299,,0.0,1.2,1.2
